vehicle,colour,passingDistance,street,helmet,kerb,bikelane,City,dateandtime,perceivedDistance
ordinary car,blue,1.829,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,1.80164615754681
LGV/minibus,white,1.593,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,1.69655032932725
HGV,green,0.793,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,0.842979545332123
ordinary car,red,1.385,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,1.26658571931696
ordinary car,other,1.69,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,1.42941604815734
LGV/minibus,white,1.469,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,1.70264441808318
ordinary car,blue,1.747,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,1.49034684676274
ordinary car,silver/grey,1.256,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,1.6040600562905
ordinary car,silver/grey,1.671,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,1.61654222899521
bus,red,1.189,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,0.882692107112351
ordinary car,blue,0.753,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,0.774556575851025
LGV/minibus,white,0.936,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,0.858340242247709
ordinary car,blue,1.463,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,1.64649341250762
ordinary car,white,1.319,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,1.67201400292188
bus,red,1.134,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,1.02898940846943
ordinary car,black,2.006,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,2.23968076898419
ordinary car,red,1.642,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,1.41662795096423
ordinary car,black,1.774,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,1.60872076911034
ordinary car,red,1.482,main road (regular),0,0.75,0,Salisbury,31-May-2017 09:04:00,1.84402489562798
ordinary car,white,1.969,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.89461350035886
ordinary car,red,1.712,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.72574327549082
ordinary car,black,1.655,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.81933972011363
ordinary car,white,0.913,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,0.931406117635514
ordinary car,white,1.194,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.49964741164305
ordinary car,red,0.989,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.03581973638693
LGV/minibus,blue,1.42,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.6606757525292
ordinary car,blue,1.232,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.25932083864236
ordinary car,silver/grey,1.241,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.31444379397355
LGV/minibus,white,1.295,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.21677235648301
ordinary car,silver/grey,1.322,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.50619186596969
ordinary car,silver/grey,1.314,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.47769364377502
ordinary car,red,1.205,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.4634059418979
ordinary car,black,1.347,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.34880283922327
HGV,blue,1.118,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,0.89053455247517
ordinary car,other,1.557,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.35816317544659
HGV,white,1.263,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,0.922880064801463
LGV/minibus,blue,1.636,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.74270828213171
ordinary car,black,1.89,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.58668832700614
ordinary car,blue,1.941,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.64708638552284
ordinary car,silver/grey,1.699,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.45149439039156
ordinary car,red,1.351,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.15064006538324
SUV/pickup,blue,2.204,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.97509874831816
SUV/pickup,silver/grey,1.472,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.60732989600317
ordinary car,black,1.605,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.81844024704986
SUV/pickup,white,1.482,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.00426402485403
ordinary car,black,2.096,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,2.52840174683264
HGV,white,1.971,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.64811492340201
ordinary car,white,1.347,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.56496313400962
ordinary car,white,1.918,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.67974942879918
ordinary car,silver/grey,1.688,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,2.08839687735694
ordinary car,silver/grey,1.268,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,0.829772279287101
ordinary car,silver/grey,1.925,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,2.04306845467155
HGV,unknown,1.546,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.6402644399693
LGV/minibus,white,1.771,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.46195219646406
LGV/minibus,white,1.186,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.37799260519636
ordinary car,white,1.334,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.74940794850557
HGV,white,1.065,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.28859684198757
ordinary car,blue,1.157,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.4382085959755
HGV,white,1.197,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.33174643238
ordinary car,silver/grey,1.061,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.48934179166643
ordinary car,red,1.834,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.99689852436627
SUV/pickup,blue,1.524,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.89990693472292
ordinary car,silver/grey,1.714,main road (regular),1,0.75,0,Salisbury,31-May-2017 09:16:00,1.62758682220706
ordinary car,silver/grey,1.776,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.95555476759393
ordinary car,black,1.417,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.50544262912806
ordinary car,red,1.74,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.58838827953043
ordinary car,blue,1.758,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.52630981733914
ordinary car,red,1.992,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,2.14189462559093
ordinary car,blue,1.603,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.65661516497191
ordinary car,silver/grey,1.011,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,0.925821297985037
ordinary car,blue,1.217,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,0.76722758214857
ordinary car,silver/grey,1.478,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.60244104403121
SUV/pickup,silver/grey,1.502,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.21808235255686
ordinary car,white,1.512,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.83127724185377
ordinary car,red,0.808,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,0.816921905768178
ordinary car,blue,1.441,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.07984972047427
ordinary car,blue,1.687,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.58388117928994
ordinary car,blue,1.612,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.36547611486392
ordinary car,black,1.786,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,2.16550785615972
ordinary car,silver/grey,2.386,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.9944290466844
HGV,green,1.487,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.24908110944512
ordinary car,blue,1.796,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,2.139878211476
ordinary car,white,1.406,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.34126344210917
bus,red,1.254,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,0.914768888731035
HGV,white,2.038,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.84953431092149
ordinary car,blue,1.815,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.51660040857167
ordinary car,blue,1.576,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.95316973752246
ordinary car,other,1.495,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.27540013897887
ordinary car,silver/grey,1.73,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.67322890360433
ordinary car,blue,1.307,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.55735657994349
HGV,white,1.625,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.55090919011829
PTW,red,1.355,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.7547597947459
ordinary car,red,1.713,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.8508000249572
ordinary car,blue,1.231,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.19731230566542
ordinary car,silver/grey,2.119,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.77097478114749
ordinary car,red,1.972,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,2.26263281294478
taxi,silver/grey,1.181,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.13209554079096
ordinary car,green,0.527,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,0.269603930733487
SUV/pickup,blue,1.018,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.31587059424253
ordinary car,red,1.252,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.26812465907864
ordinary car,blue,1.234,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.46515380028506
ordinary car,red,1.243,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.65019345315119
LGV/minibus,white,1.01,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,0.717739717537483
ordinary car,blue,1.404,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.77052544032095
ordinary car,blue,1.393,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,0.950389187098807
LGV/minibus,white,1.529,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.86693285776315
ordinary car,blue,1.806,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.54992902123253
LGV/minibus,silver/grey,1.326,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,0.999048241124575
ordinary car,silver/grey,1.663,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.57693140169098
SUV/pickup,blue,1.584,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:14:00,1.16224575291398
ordinary car,green,1.92,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,1.91071827318869
ordinary car,black,1.991,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,1.89868473289096
ordinary car,green,0.901,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,0.794240956998513
ordinary car,silver/grey,1.521,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,1.20218923997624
ordinary car,red,1.263,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,1.58917599705988
ordinary car,blue,1.629,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,1.2429913014876
ordinary car,white,1.765,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,1.8613701772615
ordinary car,blue,1.239,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,1.37836222632458
ordinary car,other,1.334,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,1.07607842533721
ordinary car,blue,1.559,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,1.69638149764091
ordinary car,blue,1.771,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,1.30415617723568
ordinary car,black,1.095,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,1.24130196342628
ordinary car,black,1.369,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,1.31363316943149
LGV/minibus,white,1.2,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,1.32364481850864
ordinary car,black,1.552,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,1.31580548720946
ordinary car,silver/grey,1.288,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,0.939405878526954
ordinary car,silver/grey,1.699,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,2.08062037333013
ordinary car,blue,1.688,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,1.878221763944
ordinary car,silver/grey,1.377,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,1.00071759639048
SUV/pickup,red,1.312,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,1.15291731488362
SUV/pickup,silver/grey,1.704,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,1.61105017726943
ordinary car,silver/grey,1.132,main road (regular),1,0.75,0,Salisbury,31-May-2017 10:22:00,0.929545538910568
LGV/minibus,white,0.971,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,0.972467514471433
ordinary car,blue,1.479,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.48531603342548
ordinary car,blue,1.424,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.06355200434627
ordinary car,green,1.564,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.83357154611418
ordinary car,blue,1.733,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.69047533881123
ordinary car,red,1.985,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,2.10692742151878
ordinary car,blue,1.957,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.90429473832261
ordinary car,red,1.337,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.29489386037104
HGV,other,1.213,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.16153057029278
ordinary car,blue,1.573,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.27523244452362
ordinary car,other,1.537,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.36061867870886
LGV/minibus,white,1.679,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.90010337560725
ordinary car,blue,1.734,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.44000608876382
ordinary car,white,1.673,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,2.09911764651328
ordinary car,red,2.22,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,2.64353136016424
ordinary car,black,1.648,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.27856110637858
LGV/minibus,blue,1.493,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.45328701262079
ordinary car,blue,1.229,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.32930577106112
LGV/minibus,white,1.502,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.59038576934668
HGV,white,1.563,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.82406330697235
SUV/pickup,black,1.194,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.02221619353778
ordinary car,black,2.264,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,2.17909546464424
ordinary car,blue,1.36,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.29803652563544
ordinary car,blue,1.283,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.19608920096286
ordinary car,blue,1.704,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.78045419992819
ordinary car,silver/grey,2.004,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,2.11619987157973
SUV/pickup,silver/grey,1.516,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.8352152756453
ordinary car,silver/grey,1.653,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.58714320420027
LGV/minibus,white,1.464,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.397684236729
ordinary car,silver/grey,1.116,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.10596788528358
ordinary car,black,1.358,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.61185125109498
HGV,red,0.996,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.40483903237924
ordinary car,green,1.77,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.6742349239013
ordinary car,blue,1.345,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.41415115289049
ordinary car,silver/grey,1.407,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.46515786683062
ordinary car,blue,1.429,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.22695157013582
ordinary car,blue,2.068,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,2.33766633879311
SUV/pickup,red,1.893,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,2.21776881864451
SUV/pickup,blue,1.735,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,2.04546285927694
ordinary car,silver/grey,1.575,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.92909692043252
ordinary car,silver/grey,1.335,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.19419477774589
LGV/minibus,white,1.019,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.20247604825445
ordinary car,blue,1.077,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.02524896536762
ordinary car,blue,1.472,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.24706970514196
LGV/minibus,blue,1.205,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.50279804102199
ordinary car,white,1.534,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.47618903575054
ordinary car,silver/grey,2.266,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,2.53839623359031
ordinary car,silver/grey,1.374,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.15725780537161
LGV/minibus,white,0.99,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,0.910399907878225
ordinary car,green,2.198,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,2.33983159420652
ordinary car,red,1.551,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.47473710380317
ordinary car,black,1.46,main road (regular),0,0.75,0,Salisbury,31-May-2017 10:39:00,1.13815500829078
